Level,Series ref: CPIQ,Description,Quarter,Weight,Index number
Class,SE906203,Paramedical services,2016Q1,0.1,967.571644
Class,SE906300,Hospital services,2016Q1,0.59,953.6855838
Class,SE907101,Purchase of new motor cars,2016Q1,1.43,1027.352298
Class,SE907102,Purchase of second-hand motor cars,2016Q1,1.87,971.9710669
Class,SE907103,Purchase of motorcycles,2016Q1,0.07,1020.191286
Class,SE907104,Purchase of bicycles,2016Q1,0.04,984.0490798
Class,SE907201,Vehicle parts and accessories,2016Q1,0.73,984.5440495
Class,SE907202,Petrol,2016Q1,4.05,908.9285714
Class,SE907203,Other vehicle fuels and lubricants,2016Q1,0.24,802.6449644
Class,SE907204,Vehicle servicing and repairs,2016Q1,1.29,985.3264857
Class,SE907205,Other private transport services,2016Q1,1.05,1158.910329
Class,SE907301,Rail passenger transport,2016Q1,0.1,942.8926133
Class,SE907302,Road passenger transport,2016Q1,0.48,1056.018168
Class,SE907303,Domestic air transport,2016Q1,0.68,1064.423077
Class,SE907304,International air transport,2016Q1,1.27,1009.122007
Class,SE907305,Sea passenger transport,2016Q1,0.09,989.7785349
Class,SE908100,Postal services,2016Q1,0.17,954.1832669
Class,SE908200,Telecommunication equipment,2016Q1,0.21,1369.047619
Class,SE908300,Telecommunication services,2016Q1,2.99,1039.68254
Class,SE909101,Audio-visual equipment,2016Q1,0.46,1208.333333
Class,SE909102,Computing equipment,2016Q1,0.34,1172.043011
Class,SE909103,Recording media,2016Q1,0.16,985.6321839
Class,SE909200,Major recreational and cultural equipment,2016Q1,0.41,975.2270851
Class,SE909301,"Games, toys, and hobbies",2016Q1,0.57,1051.246537
Class,SE909302,"Equipment for sport, camping, and outdoor recreation",2016Q1,0.43,1011.013216
Class,SE909303,"Plants, flowers, and gardening supplies",2016Q1,0.51,1004.827031
Class,SE909304,Pet-related products,2016Q1,0.74,977.2727273
Class,SE909401,Recreational and sporting services,2016Q1,1.18,976.4258555
Class,SE909402,Cultural services,2016Q1,1.5,976.9167354
Class,SE909403,Veterinary services,2016Q1,0.27,963.7883008
Class,SE909501,Books,2016Q1,0.37,956.3729683
Class,SE909502,Newspapers and magazines,2016Q1,0.55,941.2866958
Class,SE909504,Stationery and drawing materials,2016Q1,0.25,943.3070866
Class,SE909600,Accommodation services,2016Q1,0.53,1063.897764
Class,SE909700,Package holidays,2016Q1,1.09,1059.52381
Class,SE910100,Early childhood education,2016Q1,0.45,970.6877114
Class,SE910200,Primary and secondary education,2016Q1,0.73,972.9563614
Class,SE910300,Tertiary and other post school education,2016Q1,0.78,982.0598007
Class,SE910400,Other education,2016Q1,0.06,962.6506024
Class,SE911101,Hairdressing and personal grooming services,2016Q1,0.77,986.0703812
Class,SE911102,Electrical appliances for personal care,2016Q1,0.05,1037.558685
Class,SE911103,"Other appliances, articles, and products for personal care",2016Q1,1.45,1037.190083
Class,SE911301,Jewellery and watches,2016Q1,0.24,954.7987616
Class,SE911302,Other personal effects,2016Q1,0.17,974.0540541
Class,SE911401,Life insurance,2016Q1,1.04,1019.695613
Class,SE911402,Dwelling insurance,2016Q1,0.43,936.5585168
Class,SE911403,Contents insurance,2016Q1,0.35,981.5068493
Class,SE911404,Health insurance,2016Q1,0.25,920.7287051
Class,SE911405,Vehicle insurance,2016Q1,0.49,973.9837398
Class,SE911501,Credit services,2016Q1,0.37,1048.387097
Class,SE911601,Vocational services,2016Q1,0.29,981.1035525
Class,SE911602,Professional services,2016Q1,0.28,903.3564815
Class,SE911603,Real estate services,2016Q1,0.84,891.4728682
Class,SE911604,Other miscellaneous services not elsewhere classified,2016Q1,0.43,979.1216703
All groups,SE9A,All groups CPI,2016Q2,100,982.8711256
Group,SE901,Food,2016Q2,18.72,980.2431611
Group,SE902,Alcoholic beverages and tobacco,2016Q2,7.5,964.1734758
Group,SE903,Clothing and footwear,2016Q2,4.21,998.997996
Group,SE904,Housing and household utilities,2016Q2,25.47,970.1388889
Group,SE905,Household contents and services,2016Q2,4.62,994.0239044
Group,SE906,Health,2016Q2,3.97,973.2211171
Group,SE907,Transport,2016Q2,13.46,987.8618114
Group,SE908,Communication,2016Q2,3.35,1048.090523
Group,SE909,Recreation and culture,2016Q2,9.24,1002.098636
Group,SE910,Education,2016Q2,2.02,978.4272791
Group,SE911,Miscellaneous goods and services,2016Q2,7.44,983.6065574
Subgroup,SE9011,Fruit and vegetables,2016Q2,2.62,918.7950229
Subgroup,SE9012,"Meat, poultry, and fish",2016Q2,2.94,996.8944099
Subgroup,SE9013,Grocery food,2016Q2,6.72,987.9614767
Subgroup,SE9014,Non-alcoholic beverages,2016Q2,1.97,1012.461059
Subgroup,SE9015,Restaurant meals and ready-to-eat food,2016Q2,4.47,979.9405646
Subgroup,SE9021,Alcoholic beverages,2016Q2,4.65,1000
Subgroup,SE9022,Cigarettes and tobacco,2016Q2,2.85,910.1576824
Subgroup,SE9031,Clothing,2016Q2,3.39,1000.993049
Subgroup,SE9032,Footwear,2016Q2,0.82,985.4166667
Subgroup,SE9041,Actual rentals for housing,2016Q2,9.57,979.4628752
Subgroup,SE9042,Home ownership,2016Q2,4.64,939.9361022
Subgroup,SE9043,Property maintenance,2016Q2,3.22,974.5762712
Subgroup,SE9044,Property rates and related services,2016Q2,3.45,969.265794
Subgroup,SE9045,Household energy,2016Q2,4.6,982.1073559
Subgroup,SE9051,"Furniture, furnishings, and floor coverings",2016Q2,1.51,1012.195122
Subgroup,SE9052,Household textiles,2016Q2,0.41,990.2723735
Subgroup,SE9053,Household appliances,2016Q2,0.87,989.4736842
Subgroup,SE9054,"Glassware, tableware, and household utensils",2016Q2,0.33,925.0749251
Subgroup,SE9055,Tools and equipment for house and garden,2016Q2,0.6,987.5222816
Subgroup,SE9056,Other household supplies and services,2016Q2,0.91,1000.966184
Subgroup,SE9061,"Medical products, appliances, and equipment",2016Q2,1.04,989.194499
Subgroup,SE9062,Out-patient services,2016Q2,2.34,970.7602339
Subgroup,SE9063,Hospital services,2016Q2,0.59,953.6855838
Subgroup,SE9071,Purchase of vehicles,2016Q2,3.36,986.328125
Subgroup,SE9072,Private transport supplies and services,2016Q2,7.57,985.7397504
Subgroup,SE9073,Passenger transport services,2016Q2,2.53,995.00998
Subgroup,SE9081,Postal services,2016Q2,0.17,954.8472776
Subgroup,SE9082,Telecommunication equipment,2016Q2,0.2,1309.52381
Subgroup,SE9083,Telecommunication services,2016Q2,2.98,1039.68254
Subgroup,SE9091,Audio-visual and computing equipment,2016Q2,0.91,1098.360656
Subgroup,SE9092,Major recreational and cultural equipment,2016Q2,0.41,983.4847234
Subgroup,SE9093,Other recreational equipment and supplies,2016Q2,2.24,1009.319664
Subgroup,SE9094,Recreational and cultural services,2016Q2,2.94,979.5114263
Subgroup,SE9095,"Newspapers, books, and stationery",2016Q2,1.2,977.6011561
Subgroup,SE9096,Accommodation services,2016Q2,0.5,992.0127796
Subgroup,SE9097,Package holidays,2016Q2,1.04,1019.84127
Subgroup,SE9101,Early childhood education,2016Q2,0.45,984.21646
Subgroup,SE9102,Primary and secondary education,2016Q2,0.73,972.9563614
Subgroup,SE9103,Tertiary and other post school education,2016Q2,0.78,982.0598007
Subgroup,SE9104,Other education,2016Q2,0.06,962.6506024
Subgroup,SE9111,Personal care,2016Q2,2.26,1017.54386
Subgroup,SE9113,Personal effects,2016Q2,0.41,951.6483516
Subgroup,SE9114,Insurance,2016Q2,2.56,984.2032967
Subgroup,SE9115,Credit services,2016Q2,0.36,1048.387097
Subgroup,SE9116,Other miscellaneous services,2016Q2,1.85,940.7760381
Class,SE901101,Fruit,2016Q2,1.17,1040.999359
Class,SE901102,Vegetables,2016Q2,1.45,839.4403731
Class,SE901201,Meat and poultry,2016Q2,2.46,1000.783699
Class,SE901202,Fish and other seafood,2016Q2,0.48,975.9036145
Class,SE901301,Bread and cereals,2016Q2,1.86,1017.766497
Class,SE901302,"Milk, cheese, and eggs",2016Q2,1.84,942.2187982
Class,SE901303,Oils and fats,2016Q2,0.32,891.6554509
Class,SE901304,Food additives and condiments,2016Q2,0.53,1052.27656
Class,SE901305,"Confectionery, nuts, and snacks",2016Q2,1.57,1007.2
Class,SE901306,Other grocery food,2016Q2,0.61,1000
Class,SE901401,"Coffee, tea, and other hot drinks",2016Q2,0.35,988.2903981
Class,SE901402,"Soft drinks, waters, and juices",2016Q2,1.62,1018.706157
Class,SE901501,Restaurant meals,2016Q2,1.42,981.0606061
Class,SE901502,Ready-to-eat food,2016Q2,3.04,978.8011696
Class,SE902101,Beer,2016Q2,1.84,1000.771605
Class,SE902102,Wine,2016Q2,1.59,997.1042471
Class,SE902103,Spirits and liqueurs,2016Q2,1.22,1003.212851
Class,SE902200,Cigarettes and tobacco,2016Q2,2.85,910.1576824
Class,SE903102,Men's clothing,2016Q2,0.86,1044.96788
Class,SE903103,Women's clothing,2016Q2,1.77,985.2362205
Class,SE903104,Children's and infants' clothing,2016Q2,0.5,1003.913894
Class,SE903105,Clothing accessories,2016Q2,0.11,955.8067831
Class,SE903106,Knitting and sewing supplies,2016Q2,0.08,993.6363636
Class,SE903107,Clothing services,2016Q2,0.07,977.0039422
Class,SE903202,Men's footwear,2016Q2,0.22,1013.205282
Class,SE903203,Women's footwear,2016Q2,0.45,999.0039841
Class,SE903204,Children's and infants' footwear,2016Q2,0.15,916.6666667
Class,SE904101,Actual rentals for housing,2016Q2,9.57,979.4628752
Class,SE904201,Purchase of new housing,2016Q2,4.64,939.9361022
Class,SE904301,Property maintenance materials,2016Q2,0.61,984.1389728
Class,SE904302,Property maintenance services,2016Q2,2.61,972.9916898
Class,SE904401,Water supply,2016Q2,0.39,977.154047
Class,SE904402,Refuse disposal and recycling,2016Q2,0.17,956.5217391
Class,SE904403,Local authority rates and payments,2016Q2,2.87,968.9966178
Class,SE904404,Other property related services,2016Q2,0.02,994.9545913
Class,SE904501,Electricity,2016Q2,4.07,981.5789474
Class,SE904502,Gas,2016Q2,0.42,993.7759336
Class,SE904503,Solid fuels,2016Q2,0.1,944.3239335
Class,SE905101,Furniture and furnishings,2016Q2,1.15,1019.396552
Class,SE905102,Carpets and other floor coverings,2016Q2,0.35,990.4844291
Class,SE905200,Household textiles,2016Q2,0.41,990.2723735
Class,SE905301,Major household appliances,2016Q2,0.7,990.1746725
Class,SE905302,Small electrical household appliances,2016Q2,0.11,992.9988331
Class,SE905303,Repair and hire of household appliances,2016Q2,0.06,972.260749
Class,SE905400,"Glassware, tableware, and household utensils",2016Q2,0.33,925.0749251
Class,SE905501,Major tools and equipment for the house and garden,2016Q2,0.26,993.772242
Class,SE905502,Small tools and accessories for the house and garden,2016Q2,0.34,982.0627803
Class,SE905601,Cleaning products and other household supplies,2016Q2,0.66,1011.677282
Class,SE905602,Other household services,2016Q2,0.25,977.2727273
Class,SE906101,Pharmaceutical products,2016Q2,0.72,990.9274194
Class,SE906102,Other medical products,2016Q2,0.04,982.1124361
Class,SE906103,Therapeutic appliances and equipment,2016Q2,0.28,986.8791003
Class,SE906201,Medical services,2016Q2,1.37,974.0853659
Class,SE906202,Dental services,2016Q2,0.87,965.6084656
Class,SE906203,Paramedical services,2016Q2,0.1,969.8340875
Class,SE906300,Hospital services,2016Q2,0.59,953.6855838
Class,SE907101,Purchase of new motor cars,2016Q2,1.38,994.5295405
Class,SE907102,Purchase of second-hand motor cars,2016Q2,1.87,977.3960217
Class,SE907103,Purchase of motorcycles,2016Q2,0.07,1022.316684
Class,SE907104,Purchase of bicycles,2016Q2,0.04,996.3190184
Class,SE907201,Vehicle parts and accessories,2016Q2,0.72,980.6800618
Class,SE907202,Petrol,2016Q2,4.25,957.1428571
Class,SE907203,Other vehicle fuels and lubricants,2016Q2,0.27,890.1322482
Class,SE907204,Vehicle servicing and repairs,2016Q2,1.29,990.4622157
Class,SE907205,Other private transport services,2016Q2,1.04,1155.505108
Class,SE907301,Rail passenger transport,2016Q2,0.1,943.5133457
Class,SE907302,Road passenger transport,2016Q2,0.44,956.8508706
Class,SE907303,Domestic air transport,2016Q2,0.61,958.6538462
Class,SE907304,International air transport,2016Q2,1.29,1031.927024
Class,SE907305,Sea passenger transport,2016Q2,0.09,992.3339012
Class,SE908100,Postal services,2016Q2,0.17,954.8472776
Class,SE908200,Telecommunication equipment,2016Q2,0.2,1309.52381
Class,SE908300,Telecommunication services,2016Q2,2.98,1039.68254
Class,SE909101,Audio-visual equipment,2016Q2,0.43,1131.944444
Class,SE909102,Computing equipment,2016Q2,0.33,1125.448029
Class,SE909103,Recording media,2016Q2,0.15,971.2643678
Class,SE909200,Major recreational and cultural equipment,2016Q2,0.41,983.4847234
Class,SE909301,"Games, toys, and hobbies",2016Q2,0.56,1049.861496
Class,SE909302,"Equipment for sport, camping, and outdoor recreation",2016Q2,0.43,1015.418502
Class,SE909303,"Plants, flowers, and gardening supplies",2016Q2,0.51,1006.436042
Class,SE909304,Pet-related products,2016Q2,0.74,980.8238636
Class,SE909401,Recreational and sporting services,2016Q2,1.17,975.6653992
Class,SE909402,Cultural services,2016Q2,1.5,981.8631492
Class,SE909403,Veterinary services,2016Q2,0.27,981.1977716
Class,SE909501,Books,2016Q2,0.39,1006.843456
Class,SE909502,Newspapers and magazines,2016Q2,0.55,945.0343535
Class,SE909504,Stationery and drawing materials,2016Q2,0.27,1008.661417
Class,SE909600,Accommodation services,2016Q2,0.5,992.0127796
Class,SE909700,Package holidays,2016Q2,1.04,1019.84127
Class,SE910100,Early childhood education,2016Q2,0.45,984.21646
Class,SE910200,Primary and secondary education,2016Q2,0.73,972.9563614
Class,SE910300,Tertiary and other post school education,2016Q2,0.78,982.0598007
Class,SE910400,Other education,2016Q2,0.06,962.6506024
Class,SE911101,Hairdressing and personal grooming services,2016Q2,0.77,991.202346
Class,SE911102,Electrical appliances for personal care,2016Q2,0.05,895.5399061
Class,SE911103,"Other appliances, articles, and products for personal care",2016Q2,1.44,1035.123967
Class,SE911301,Jewellery and watches,2016Q2,0.23,932.5077399
Class,SE911302,Other personal effects,2016Q2,0.17,977.2972973
Class,SE911401,Life insurance,2016Q2,1.04,1019.695613
Class,SE911402,Dwelling insurance,2016Q2,0.43,934.5307068
Class,SE911403,Contents insurance,2016Q2,0.35,985.6164384
Class,SE911404,Health insurance,2016Q2,0.25,957.6563269
Class,SE911405,Vehicle insurance,2016Q2,0.48,973.1707317
Class,SE911501,Credit services,2016Q2,0.36,1048.387097
Class,SE911601,Vocational services,2016Q2,0.29,984.882842
Class,SE911602,Professional services,2016Q2,0.28,913.7731481
Class,SE911603,Real estate services,2016Q2,0.86,913.4366925
Class,SE911604,Other miscellaneous services not elsewhere classified,2016Q2,0.43,988.4809215
All groups,SE9A,All groups CPI,2016Q3,100,986.1337684
Group,SE901,Food,2016Q3,18.74,984.0425532
Group,SE902,Alcoholic beverages and tobacco,2016Q3,7.47,963.5449403
Group,SE903,Clothing and footwear,2016Q3,4.19,996.993988
Group,SE904,Housing and household utilities,2016Q3,25.67,980.5555556
Group,SE905,Household contents and services,2016Q3,4.71,1016.932271
Group,SE906,Health,2016Q3,4.01,985.4628921
Group,SE907,Transport,2016Q3,13.17,969.1876751
Group,SE908,Communication,2016Q3,3.32,1042.432815
Group,SE909,Recreation and culture,2016Q3,9.28,1009.443861
Group,SE910,Education,2016Q3,2.01,979.1231733
Group,SE911,Miscellaneous goods and services,2016Q3,7.45,988.2903981
Subgroup,SE9011,Fruit and vegetables,2016Q3,2.71,956.7779961
Subgroup,SE9012,"Meat, poultry, and fish",2016Q3,2.92,993.7888199
Subgroup,SE9013,Grocery food,2016Q3,6.65,979.9357945
Subgroup,SE9014,Non-alcoholic beverages,2016Q3,1.97,1014.797508
Subgroup,SE9015,Restaurant meals and ready-to-eat food,2016Q3,4.48,985.884101
Subgroup,SE9021,Alcoholic beverages,2016Q3,4.63,998.3207389
Subgroup,SE9022,Cigarettes and tobacco,2016Q3,2.84,910.5243858
Subgroup,SE9031,Clothing,2016Q3,3.37,999.0069513
Subgroup,SE9032,Footwear,2016Q3,0.82,985.4166667
Subgroup,SE9041,Actual rentals for housing,2016Q3,9.58,983.4123223
Subgroup,SE9042,Home ownership,2016Q3,4.72,959.1054313
Subgroup,SE9043,Property maintenance,2016Q3,3.23,980.9322034
Subgroup,SE9044,Property rates and related services,2016Q3,3.54,996.5850882
Subgroup,SE9045,Household energy,2016Q3,4.6,986.083499
Subgroup,SE9051,"Furniture, furnishings, and floor coverings",2016Q3,1.55,1041.666667
Subgroup,SE9052,Household textiles,2016Q3,0.41,993.1906615
Subgroup,SE9053,Household appliances,2016Q3,0.9,1032.631579
Subgroup,SE9054,"Glassware, tableware, and household utensils",2016Q3,0.34,977.022977
Subgroup,SE9055,Tools and equipment for house and garden,2016Q3,0.6,992.8698752
Subgroup,SE9056,Other household supplies and services,2016Q3,0.9,1000.966184
Subgroup,SE9061,"Medical products, appliances, and equipment",2016Q3,1.05,999.0176817
Subgroup,SE9062,Out-patient services,2016Q3,2.35,978.0701754
Subgroup,SE9063,Hospital services,2016Q3,0.61,988.258317
Subgroup,SE9071,Purchase of vehicles,2016Q3,3.33,979.4921875
Subgroup,SE9072,Private transport supplies and services,2016Q3,7.34,959.8930481
Subgroup,SE9073,Passenger transport services,2016Q3,2.49,984.0319361
Subgroup,SE9081,Postal services,2016Q3,0.18,998.0079681
Subgroup,SE9082,Telecommunication equipment,2016Q3,0.19,1285.714286
Subgroup,SE9083,Telecommunication services,2016Q3,2.94,1031.746032
Subgroup,SE9091,Audio-visual and computing equipment,2016Q3,0.92,1110.655738
Subgroup,SE9092,Major recreational and cultural equipment,2016Q3,0.41,986.7877787
Subgroup,SE9093,Other recreational equipment and supplies,2016Q3,2.23,1006.523765
Subgroup,SE9094,Recreational and cultural services,2016Q3,2.95,986.6036249
Subgroup,SE9095,"Newspapers, books, and stationery",2016Q3,1.21,985.5491329
Subgroup,SE9096,Accommodation services,2016Q3,0.49,981.629393
Subgroup,SE9097,Package holidays,2016Q3,1.07,1050.595238
Subgroup,SE9101,Early childhood education,2016Q3,0.45,986.4712514
Subgroup,SE9102,Primary and secondary education,2016Q3,0.72,972.9563614
Subgroup,SE9103,Tertiary and other post school education,2016Q3,0.78,982.0598007
Subgroup,SE9104,Other education,2016Q3,0.06,962.6506024
Subgroup,SE9111,Personal care,2016Q3,2.23,1011.080332
Subgroup,SE9113,Personal effects,2016Q3,0.42,980.2197802
Subgroup,SE9114,Insurance,2016Q3,2.55,985.5769231
Subgroup,SE9115,Credit services,2016Q3,0.36,1048.387097
